"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-20",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.14",",,0,null","0.0",",,0,","0.0",",,0,",,,"49",",,0","38",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-21",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"55",",,0","34",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-22",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"58",",,0","36",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-23",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"66",",,0","31",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-24",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"72",",,0","36",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-25",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"76",",,0","53",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-26",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.01",",,0,null","0.0",",,0,","0.0",",,0,",,,"69",",,0","53",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-27",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.94",",,0,null","0.0",",,0,","0.0",",,0,",,,"61",",,0","49",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-28",,,,,,,,,,,,,"-67.3",",,X",,,,,,,"0.43",",,0,null","0.0",",,0,","0.0",",,0,",,,"73",",,0","47",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-29",,,,,,,,,,,,,"-70.9",",,X",,,,,,,"0.36",",,0,null","0.0",",,0,","0.0",",,0,",,,"74",",,0","46",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-04-30",,,,,,,,,,,,,"-70.9",",,X",,,,,,,"0.07",",,0,null","0.0",",,0,","0.0",",,0,",,,"68",",,0","48",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-01",,,,,,,,,,,,,"-70.9",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"71",",,0","42",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-02",,,,,,,,,,,,,"-72.0",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"88",",,0","48",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-03",,,,,,,,,,,,,"-70.9",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"89",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-04",,,,,,,,,,,,,"-67.3",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"87",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-05",,,,,,,,,,,,,"-55.1",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"91",",,0","59",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-06",,,,,,,,,,,,,"-52.8",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"91",",,0","57",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-07",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"73",",,0","52",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-08",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"66",",,0","46",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-09",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"76",",,0","45",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-10",,,,,,,,,,,,,"-48.0",",,X",,,,,,,"0.13",",,0,null","0.0",",,0,","0.0",",,0,",,,"78",",,0","61",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-11",,,,,,,,,,,,,"-48.0",",,X",,,,,,,"0.03",",,0,null","0.0",",,0,","0.0",",,0,",,,"85",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-12",,,,,,,,,,,,,"-53.9",",,X",,,,,,,"1.64",",,0,null","0.0",",,0,","0.0",",,0,",,,"70",",,0","59",",,0",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-13",,,,,,,,,,,,,"-55.1",",,X",,,,,,,"0.17",",,0,null","0.0",",,0,","0.0",",,0,",,,"75",",,0","47",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0","    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-14",,,,,,,,,,,,,"-57.5",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"51",",,0","40",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-15",,,,,,,,,,,,,"-56.3",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"53",",,0","40",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-16",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"60",",,0","32",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-17",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"71",",,0","42",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-18",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.01",",,0,null","0.0",",,0,","0.0",",,0,",,,"73",",,0","46",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-19",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"88",",,0","64",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-20",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.03",",,0,null","0.0",",,0,","0.0",",,0,",,,"89",",,0","66",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-21",,,,,,,,,,,,,"-48.0",",,X",,,,,,,"0.32",",,0,null","0.0",",,0,","0.0",",,0,",,,"80",",,0","67",",,0",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-22",,,,,,,,,,,,,"-48.0",",,X",,,,,,,"0.56",",,0,null","0.0",",,0,","0.0",",,0,",,,"84",",,0","65",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-23",,,,,,,,,,,,,"-53.9",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"76",",,0","58",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-24",,,,,,,,,,,,,"-52.8",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"71",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-25",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"84",",,0","51",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-26",,,,,,,,,,,,,"-52.8",",,X",,,,,,,"0.26",",,0,null","0.0",",,0,","0.0",",,0,",,,"80",",,0","65",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-27",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.68",",,0,null","0.0",",,0,","0.0",",,0,",,,"80",",,0","67",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-28",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"82",",,0","67",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-29",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.19",",,0,null","0.0",",,0,","0.0",",,0,",,,"88",",,0","65",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-30",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.13",",,0,null","0.0",",,0,","0.0",",,0,",,,"83",",,0","64",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-05-31",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"85",",,0","65",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-01",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.02",",,0,null","0.0",",,0,","0.0",",,0,",,,"86",",,0","62",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-02",,,,,,,,,,,,,"-53.9",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"65",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-03",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"78",",,0","47",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-04",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"84",",,0","49",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-05",,,,,,,,,,,,,"-46.9",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"85",",,0","52",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-06",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"86",",,0","57",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-07",,,,,,,,,,,,,"-46.9",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"89",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-08",,,,,,,,,,,,,"-46.9",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"93",",,0","61",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-09",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"92",",,0","63",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-10",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"93",",,0","62",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-11",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.40",",,0,null","0.0",",,0,","0.0",",,0,",,,"88",",,0","67",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-12",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"87",",,0","68",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-13",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"75",",,0","51",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-14",,,,,,,,,,,,,"-45.7",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"72",",,0","44",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-15",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"71",",,0","47",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-16",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"78",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-17",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"73",",,0","46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-18",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"72",",,0","47",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-19",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"79",",,0","47",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-20",,,,,,,,,,,,,"-43.3",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"83",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-21",,,,,,,,,,,,,"-43.3",",,X",,,,,,,"0.39",",,0,null","0.0",",,0,","0.0",",,0,",,,"88",",,0","61",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-22",,,,,,,,,,,,,"-43.3",",,X",,,,,,,"0.55",",,0,null","0.0",",,0,","0.0",",,0,",,,"87",",,0","65",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-23",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"78",",,0","62",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-24",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.01",",,0,null","0.0",",,0,","0.0",",,0,",,,"82",",,0","64",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-25",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.04",",,0,null","0.0",",,0,","0.0",",,0,",,,"86",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-26",,,,,,,,,,,,,"-44.5",",,X",,,,,,,"0.14",",,0,null","0.0",",,0,","0.0",",,0,",,,"90",",,0","70",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-27",,,,,,,,,,,,,"-52.8",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"92",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-28",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"93",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-29",,,,,,,,,,,,,"-49.2",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"96",",,0","72",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-06-30",,,,,,,,,,,,,"-46.9",",,X",,,,,,,"0.00","T,,0,null","0.0",",,0,","0.0",",,0,",,,"94",",,0","70",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-07-01",,,,,,,,,,,,,"-46.9",",,X",,,,,,,"0.38",",,0,null","0.0",",,0,","0.0",",,0,",,,"94",",,0","65",",,0",,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-07-02",,,,,,,,,,,,,"-50.4",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"75",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-07-03",,,,,,,,,,,,,"-51.6",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"85",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1959-07-04",,,,,,,,,,,,,"-51.6",",,X",,,,,,,"0.00",",,0,null","0.0",",,0,","0.0",",,0,",,,"89",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
